district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;general;general_basic_and_below_basic;general_proficient_and_advance;obc;obc_basic_and_below_basic;obc_proficient_and_advance;sc;sc_basic_and_below_basic;sc_proficient_and_advance;st;st_basic_and_below_basic;st_proficient_and_advance
Latehar;Jharkhand;2022;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2022;20;sci;29.08169;95.26942;4.7305827;32.292313;95.53239;4.4676127;33.6289;3.5198765;96.480125;30.409225;99.0831;0.9169008
Latehar;Jharkhand;2022;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2022;20;sst;37.80298;84.296875;15.703129;36.14889;92.78699;7.2130146;36.03404;6.4634666;93.53653;34.12411;93.11633;6.8836684
Khunti;Jharkhand;2023;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2023;20;evs;73.95937;42.891315;57.108685;60.092102;46.32812;53.67188;53.62868;26.38059;73.61941;57.135674;59.07405;40.92595
Khunti;Jharkhand;2023;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2023;20;language;75.54564;42.091965;57.908035;54.6564;67.49647;32.503532;58.189175;36.294865;63.705135;56.19555;68.17824;31.821762
Khunti;Jharkhand;2023;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2023;20;math;71.23891;43.621513;56.378487;58.832478;50.953533;49.046467;49.130024;30.897795;69.1022;52.33288;63.893646;36.106354
Khunti;Jharkhand;2023;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2023;20;evs;44.389877;79.50686;20.493137;36.560303;88.693756;11.30624;40.559727;21.701572;78.29842;37.262165;87.74273;12.257274
Khunti;Jharkhand;2023;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2023;20;language;57.84925;45.25673;54.74327;48.40622;66.95417;33.045826;45.21735;19.932898;80.0671;45.045956;76.02696;23.973042
Khunti;Jharkhand;2023;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2023;20;math;36.074104;94.119804;5.880196;31.054417;93.11008;6.8899217;44.7427;29.617172;70.38283;32.437313;90.9182;9.081804
Khunti;Jharkhand;2023;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2023;20;language;55.45466;62.50108;37.49892;48.567852;76.79123;23.20877;50.235752;27.698147;72.30185;43.881027;83.61091;16.38909
Khunti;Jharkhand;2023;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2023;20;math;29.97694;77.31249;22.687506;30.228355;88.65294;11.347062;32.895153;13.121406;86.87859;27.638376;91.56796;8.432035
Khunti;Jharkhand;2023;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2023;20;sci;41.483112;73.01895;26.981045;38.12699;77.47219;22.52781;36.17835;16.510187;83.489815;33.901188;86.96824;13.031758
Khunti;Jharkhand;2023;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2023;20;sst;40.417015;89.707184;10.292816;37.222878;88.21764;11.782354;34.745716;8.748647;91.25135;33.130913;93.22442;6.7755785
Khunti;Jharkhand;2023;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2023;20;eng;50.870113;25.720736;74.27927;37.410046;46.47828;53.52172;33.705498;37.104965;62.895035;34.63875;52.32946;47.67054
Khunti;Jharkhand;2023;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2023;20;math;41.94484;54.73078;45.26922;31.077345;82.95644;17.04356;30.808315;17.209976;82.79002;28.158806;86.99289;13.007109
Khunti;Jharkhand;2023;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2023;20;mil;42.849323;87.384964;12.615039;42.018017;95.548355;4.4516473;36.542427;7.4006042;92.599396;36.22217;93.47578;6.5242257
Khunti;Jharkhand;2023;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2023;20;sci;36.327656;92.09221;7.907794;33.89459;94.15015;5.849856;27.66497;0;100;30.293554;99.10341;0.8965894
Khunti;Jharkhand;2023;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2023;20;sst;45.934444;65.45485;34.545155;36.901928;93.02619;6.97381;35.087833;8.190964;91.80904;35.489395;94.69085;5.309152
Ramgarh;Jharkhand;2024;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2024;20;evs;48.36991;75.15771;24.842289;45.32221;78.19478;21.805222;41.837234;14.796915;85.20309;38.678455;85.59884;14.401161
Ramgarh;Jharkhand;2024;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2024;20;language;53.61183;69.20627;30.79373;50.99382;76.74224;23.25776;46.09954;10.637562;89.362434;43.513664;88.524185;11.475817
Ramgarh;Jharkhand;2024;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2024;20;math;46.847794;73.29202;26.707975;45.380688;76.202324;23.797674;41.175266;19.009445;80.990555;37.061684;90.74601;9.253991
Ramgarh;Jharkhand;2024;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2024;20;evs;44.187786;81.20807;18.791933;38.961716;83.47457;16.52543;45.740517;28.444487;71.55551;39.887535;82.290665;17.709337
Ramgarh;Jharkhand;2024;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2024;20;language;50.987606;63.569305;36.430695;46.65439;70.64118;29.358816;46.542603;31.58672;68.413284;42.485676;74.31052;25.689486
Ramgarh;Jharkhand;2024;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2024;20;math;41.71594;84.03551;15.964495;37.156;85.08324;14.916766;38.007854;16.506021;83.49398;34.74231;86.102005;13.897992
Ramgarh;Jharkhand;2024;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2024;20;language;61.71488;45.146824;54.853176;48.682926;75.13632;24.863678;49.717384;31.566826;68.433174;40.309772;87.77468;12.225316
Ramgarh;Jharkhand;2024;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2024;20;math;36.748634;73.9081;26.091904;32.421173;82.56464;17.435364;31.562351;16.333513;83.66649;26.18939;94.66414;5.3358593
Ramgarh;Jharkhand;2024;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2024;20;sci;44.475864;64.49818;35.501823;37.39132;75.255806;24.744192;40.343395;21.502876;78.49712;32.54056;84.77065;15.229349
Ramgarh;Jharkhand;2024;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2024;20;sst;38.989536;81.50455;18.49545;36.13517;86.85136;13.148645;33.12662;12.753431;87.24657;32.048595;92.23168;7.768322
Ramgarh;Jharkhand;2024;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2024;20;eng;57.068527;15.092763;84.907234;36.70613;49.346104;50.653896;35.279694;38.641617;61.358383;32.38041;66.11758;33.88242
Ramgarh;Jharkhand;2024;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2024;20;math;34.115025;73.52187;26.478123;28.818644;87.45703;12.542967;23.58154;2.272774;97.72723;26.693106;93.043205;6.956797
Ramgarh;Jharkhand;2024;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2024;20;mil;44.366074;88.070435;11.929569;38.040756;92.02483;7.975166;37.581932;5.373916;94.62608;33.88456;98.36198;1.6380233
Ramgarh;Jharkhand;2024;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2024;20;sci;36.44406;90.05284;9.947159;32.77278;94.40962;5.59038;31.531448;0.31273034;99.68727;29.619083;99.71937;0.2806334
Ramgarh;Jharkhand;2024;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2024;20;sst;44.63519;65.640564;34.359436;35.12138;90.55743;9.442575;31.49373;0;100;31.863262;95.4977;4.5023
Pashchim Champaran;Bihar;1001;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1001;10;evs;60.373512;50.33685;49.66315;59.977543;51.396637;48.603363;59.055447;52.589672;47.410328;56.601807;48.80606;51.19394
Pashchim Champaran;Bihar;1001;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1001;10;language;64.86981;56.914474;43.085526;62.588394;58.14793;41.85207;63.278408;36.537502;63.462498;61.890663;56.259388;43.740612
Pashchim Champaran;Bihar;1001;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1001;10;math;57.59908;53.582825;46.417175;59.694843;48.657475;51.342525;60.695255;46.247627;53.752373;58.50003;55.29079;44.70921
Pashchim Champaran;Bihar;1001;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1001;10;evs;52.779808;58.443424;41.556576;40.398827;76.04811;23.95189;34.70004;21.789793;78.210205;46.548336;65.9967;34.003304
Pashchim Champaran;Bihar;1001;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1001;10;language;57.191654;51.70988;48.29012;44.890797;71.85302;28.14698;35.697544;23.760647;76.23935;38.96545;88.925064;11.074936
Pashchim Champaran;Bihar;1001;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1001;10;math;44.407368;70.20339;29.79661;35.95201;79.93076;20.069235;27.732115;9.705372;90.29463;42.660976;80.13894;19.861061
Pashchim Champaran;Bihar;1001;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1001;10;language;56.62965;55.912613;44.087387;37.869953;87.03069;12.969306;36.048687;7.2218347;92.77817;45.03671;79.1309;20.8691
Pashchim Champaran;Bihar;1001;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1001;10;math;37.439835;61.104527;38.895473;33.174053;76.983505;23.016499;28.813036;14.437198;85.562805;31.958351;73.590004;26.409994
Pashchim Champaran;Bihar;1001;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1001;10;sci;45.289074;61.811558;38.188442;32.074974;85.063896;14.936103;31.767933;9.44414;90.55586;36.74397;78.54039;21.45961
Pashchim Champaran;Bihar;1001;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1001;10;sst;43.762897;70.47977;29.520237;34.350597;85.26382;14.736179;29.597916;6.233026;93.766975;40.28308;87.15054;12.849456
Pashchim Champaran;Bihar;1001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1001;10;eng;37.669025;48.361183;51.638817;32.664623;61.66054;38.33946;27.768072;27.732521;72.26748;30.376139;60.844284;39.155716
Pashchim Champaran;Bihar;1001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1001;10;math;34.720165;65.67454;34.325462;33.82282;73.08804;26.911957;28.69258;18.264158;81.73584;30.579103;69.93393;30.066067
Pashchim Champaran;Bihar;1001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1001;10;mil;40.762005;87.62741;12.372587;36.934586;91.78559;8.214408;33.0202;5.606878;94.39312;39.643192;95.784744;4.215258
Pashchim Champaran;Bihar;1001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1001;10;sci;35.613216;86.64312;13.356876;32.807453;90.15014;9.84986;29.637415;7.375912;92.624084;30.822134;93.957245;6.042759
Pashchim Champaran;Bihar;1001;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1001;10;sst;36.669765;85.98594;14.014065;34.814564;88.69883;11.301169;29.122543;3.0182903;96.98171;33.308193;87.98419;12.015809
Purba Champaran;Bihar;1002;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1002;10;evs;63.027645;47.0465;52.9535;59.19201;52.484867;47.515133;62.465477;58.10545;41.89455;68.01307;31.99595;68.00405
Purba Champaran;Bihar;1002;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1002;10;language;63.033905;61.50583;38.49417;60.20493;67.73848;32.261517;65.490776;41.8052;58.1948;72.79547;60.413258;39.586742
Purba Champaran;Bihar;1002;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1002;10;math;63.24178;48.527893;51.472107;61.423183;49.99011;50.00989;69.839836;60.42587;39.57413;66.372154;46.47729;53.52271
Purba Champaran;Bihar;1002;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;evs;51.603374;64.30027;35.699726;42.00846;74.25457;25.745432;42.216213;23.186247;76.81375;46.471306;67.37907;32.620934
Purba Champaran;Bihar;1002;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;language;57.246555;52.045685;47.954315;50.964615;65.521996;34.478004;44.191814;24.154272;75.845726;49.94781;66.62963;33.370365
Purba Champaran;Bihar;1002;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;math;47.61631;69.390366;30.609632;42.22713;74.299774;25.700228;35.0693;12.81671;87.18329;39.30394;81.69945;18.300554
Purba Champaran;Bihar;1002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;language;56.11917;52.799114;47.200886;46.318462;76.14383;23.85617;38.62329;12.368618;87.63138;39.966496;73.46022;26.539782
Purba Champaran;Bihar;1002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;math;47.911156;46.749084;53.250916;43.46741;56.320415;43.679585;29.394009;19.456491;80.54351;50.133286;34.84982;65.15018
Purba Champaran;Bihar;1002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;sci;44.546917;57.07472;42.92528;37.81166;72.96099;27.039005;35.096775;18.46656;81.53344;34.94171;82.1689;17.831097
Purba Champaran;Bihar;1002;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1002;10;sst;44.95548;61.892673;38.107327;39.173065;75.10363;24.896366;32.82102;10.742654;89.25735;35.450687;82.58045;17.419548
Purba Champaran;Bihar;1002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1002;10;eng;43.090607;42.209362;57.790638;32.732655;66.134186;33.86581;32.50566;40.256966;59.743034;29.251842;67.18733;32.812664
Purba Champaran;Bihar;1002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1002;10;math;34.75927;69.10711;30.892895;33.379448;69.76866;30.231337;31.315828;19.41093;80.589066;31.274149;87.35771;12.642291
Purba Champaran;Bihar;1002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1002;10;mil;41.199688;84.293816;15.706185;34.590538;93.9935;6.006499;29.553665;3.4806604;96.51934;34.71809;88.3635;11.6364975
Purba Champaran;Bihar;1002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1002;10;sci;38.268776;81.11817;18.881826;31.047968;93.9879;6.0120983;28.60586;3.2546952;96.74531;33.87888;91.99111;8.008886
Purba Champaran;Bihar;1002;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1002;10;sst;36.58171;84.37143;15.62857;33.25253;91.1537;8.846299;32.306347;5.318047;94.68195;31.159473;90.241264;9.758737
Sheohar;Bihar;1003;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1003;10;evs;60.658413;44.022697;55.977303;50.607887;63.324387;36.675613;65.65467;67.40478;32.59522;64.273094;36.63671;63.36329
Sheohar;Bihar;1003;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1003;10;language;55.659443;74.32722;25.672783;50.462917;72.46358;27.53642;68.34586;44.258495;55.741505;66.76309;50.33083;49.66917
Sheohar;Bihar;1003;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1003;10;math;55.436253;50.3106;49.6894;51.405487;60.647125;39.352875;67.85395;60.992527;39.007473;67.42505;35.365616;64.634384
Sheohar;Bihar;1003;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;evs;50.09552;58.595383;41.404617;44.369728;69.54387;30.456131;42.47621;26.956377;73.043625;49.86354;49.567074;50.432926
Sheohar;Bihar;1003;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;language;55.330074;54.570084;45.429916;50.247093;66.379364;33.620636;45.909454;25.752008;74.24799;55.26625;69.235756;30.76424
Sheohar;Bihar;1003;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;math;53.717155;52.51185;47.48815;40.952076;77.51487;22.485128;36.40298;12.214983;87.78502;48.90159;59.401417;40.598583
Sheohar;Bihar;1003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;language;44.18372;74.27776;25.722235;45.7935;72.83358;27.16642;36.947834;15.787518;84.21249;48.73737;79.00244;20.99756
Sheohar;Bihar;1003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;math;33.67415;69.30986;30.690138;35.61445;75.216255;24.783745;22.04634;11.145411;88.85459;33.45409;65.87414;34.12586
Sheohar;Bihar;1003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;sci;38.658863;74.36643;25.63357;37.51525;69.35237;30.64763;32.52672;20.103374;79.89663;31.126787;94.43266;5.5673404
Sheohar;Bihar;1003;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1003;10;sst;34.921597;87.12021;12.879793;35.457005;84.517654;15.482344;31.810295;12.266155;87.73384;31.780878;82.21421;17.785793
Sheohar;Bihar;1003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1003;10;eng;32.648006;66.147026;33.852978;30.252054;64.485596;35.51441;28.58212;33.956516;66.04348;26.46915;96.41078;3.5892153
Sheohar;Bihar;1003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1003;10;math;37.894115;54.22822;45.77178;35.36746;69.60927;30.390734;30.444172;22.279617;77.72038;24.1342;100;0
Sheohar;Bihar;1003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1003;10;mil;38.4015;93.290344;6.709657;34.32144;95.57084;4.4291615;37.447323;7.393685;92.606316;38.08361;98.13915;1.860851
Sheohar;Bihar;1003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1003;10;sci;29.04665;100;0;27.875774;98.71093;1.2890685;29.972576;0;100;32.96522;100;0
Sheohar;Bihar;1003;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1003;10;sst;35.817226;86.46653;13.533473;32.450268;93.69721;6.302789;34.41065;6.4649644;93.535034;29.751244;100;0
Sitamarhi;Bihar;1004;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1004;10;evs;70.03656;32.971027;67.02898;53.341324;65.09714;34.902863;47.87031;24.360275;75.639725;44.422066;82.831085;17.168917
Sitamarhi;Bihar;1004;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1004;10;language;76.35205;38.407234;61.592766;56.722248;70.067276;29.93272;52.87814;28.072798;71.9272;47.459023;82.49667;17.503323
Sitamarhi;Bihar;1004;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1004;10;math;69.982254;31.843756;68.15624;54.648304;60.024742;39.975258;53.29581;36.840263;63.159737;43.787434;82.831085;17.168917
Sitamarhi;Bihar;1004;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;evs;48.512257;63.873505;36.126495;43.238075;73.18913;26.810865;48.06839;39.46665;60.53335;41.321426;86.86422;13.135782
Sitamarhi;Bihar;1004;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;language;63.180344;52.510715;47.489285;48.384617;63.75342;36.24658;56.58901;44.969288;55.030712;44.179108;71.09787;28.902134
Sitamarhi;Bihar;1004;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;math;52.125908;59.59925;40.40075;39.777615;77.72447;22.27553;46.51511;34.570625;65.429375;34.20727;98.811554;1.1884439
Sitamarhi;Bihar;1004;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;language;53.074986;64.38621;35.613792;49.495796;70.97593;29.02407;43.91005;17.93517;82.064835;52.475597;62.419544;37.580456
Sitamarhi;Bihar;1004;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;math;42.519157;55.791058;44.208942;42.066345;53.92373;46.07627;42.4551;43.08602;56.91398;54.151745;32.920242;67.07976
Sitamarhi;Bihar;1004;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;sci;45.10786;54.971214;45.028786;42.937435;58.019485;41.980515;39.539684;40.74306;59.25694;41.15189;76.693016;23.306982
Sitamarhi;Bihar;1004;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1004;10;sst;45.8291;64.46014;35.539864;41.294388;73.78293;26.217075;39.331055;26.583746;73.41625;45.168358;83.84209;16.157911
Sitamarhi;Bihar;1004;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1004;10;eng;39.24867;54.93665;45.06335;32.648487;64.26047;35.739536;32.05401;33.640194;66.3598;32.382767;59.382183;40.617817
Sitamarhi;Bihar;1004;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1004;10;math;33.925526;77.462166;22.537834;33.809574;70.54541;29.454592;24.84533;8.783268;91.21673;24.061726;99.52086;0.47913882
Sitamarhi;Bihar;1004;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1004;10;mil;40.138214;84.7947;15.2053;35.43796;90.0248;9.975194;38.839596;9.157208;90.84279;32.13119;100;0
Sitamarhi;Bihar;1004;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1004;10;sci;34.654774;86.74034;13.259657;31.980597;90.68025;9.319751;29.510767;5.960889;94.03911;35.850906;93.352066;6.6479316
Sitamarhi;Bihar;1004;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1004;10;sst;35.653637;84.38551;15.614488;33.74867;87.93514;12.064861;29.88334;0.13521995;99.86478;31.754921;99.78708;0.21291785
Madhubani;Bihar;1005;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1005;10;evs;53.721302;61.15261;38.84739;59.456863;47.000023;52.999977;49.279575;39.134468;60.865532;68.77638;31.702621;68.29738
Madhubani;Bihar;1005;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1005;10;language;59.800472;62.502262;37.497738;63.00074;60.174644;39.825356;54.09615;35.525703;64.4743;61.783573;31.702621;68.29738
Madhubani;Bihar;1005;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1005;10;math;56.79279;56.52834;43.47166;60.51889;47.270657;52.729343;51.70436;40.904377;59.095623;57.821987;31.702621;68.29738
Madhubani;Bihar;1005;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;evs;58.34134;48.219456;51.780544;46.856213;68.30812;31.691877;39.586452;22.299028;77.70097;41.666668;100;0
Madhubani;Bihar;1005;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;language;63.784245;39.11218;60.88782;51.298412;61.441135;38.558865;40.83974;22.456882;77.54312;26.666666;100;0
Madhubani;Bihar;1005;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;math;52.776917;68.77841;31.221588;47.132378;67.916016;32.083984;33.408936;12.824118;87.17588;50;50;50
Madhubani;Bihar;1005;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;language;52.003124;71.592636;28.407364;44.868217;80.90833;19.091671;38.12143;7.120169;92.87983;66.273415;55.942383;44.057617
Madhubani;Bihar;1005;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;math;43.199726;60.88869;39.11131;36.785206;69.44041;30.559597;32.934315;22.864498;77.135506;47.8832;0;100
Madhubani;Bihar;1005;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;sci;39.967087;70.13832;29.861675;38.64541;68.38213;31.617865;28.835508;15.18003;84.81997;35.063255;87.72922;12.270783
Madhubani;Bihar;1005;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1005;10;sst;41.043655;73.43168;26.568323;40.73159;68.280685;31.719315;33.424416;14.485339;85.51466;33.333332;100;0
Madhubani;Bihar;1005;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1005;10;eng;39.7126;48.21014;51.78986;31.203197;67.60054;32.39946;28.821299;32.035774;67.964226;22.643707;78.3859;21.6141
Madhubani;Bihar;1005;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1005;10;math;33.556095;75.666214;24.333786;36.654335;65.25109;34.748913;28.069338;11.156745;88.843254;33.123096;72.45735;27.542648
Madhubani;Bihar;1005;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1005;10;mil;42.198345;87.144806;12.855197;34.37121;93.40161;6.5983915;32.068363;2.5547526;97.445244;19.681786;100;0
Madhubani;Bihar;1005;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1005;10;sci;33.972202;87.23355;12.766449;30.329514;95.169495;4.8305044;28.651655;2.901951;97.098045;26.963663;100;0
Madhubani;Bihar;1005;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1005;10;sst;36.0952;82.56964;17.430359;31.047052;93.08904;6.9109592;29.438398;5.047041;94.95296;31.650272;77.17335;22.826649
Supaul;Bihar;1006;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1006;10;evs;61.155895;48.485825;51.514175;59.585377;48.877636;51.122364;56.71202;45.84197;54.15803;0;0;0
Supaul;Bihar;1006;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1006;10;language;68.3178;50.205666;49.794334;64.904236;53.807007;46.192993;56.669136;23.54879;76.45121;0;0;0
Supaul;Bihar;1006;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1006;10;math;64.652275;42.94995;57.05005;60.825565;48.7666;51.2334;58.790977;39.315453;60.684547;0;0;0
Supaul;Bihar;1006;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1006;10;evs;54.546017;45.188583;54.811417;49.974842;61.05259;38.94741;45.076893;26.996004;73.004;38.712265;78.961494;21.03851
Supaul;Bihar;1006;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1006;10;language;68.32652;33.733006;66.26699;55.23966;57.641632;42.358368;54.039165;44.458916;55.541084;48.050777;71.76411;28.235893
