district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;district_percentage;district_standard_error;district_below_basic;district_basic;district_proficient;district_advanced;state_percentage;state_standard_error;state_below_basic;state_basic;state_proficient;state_advanced;national_percentage;national_standard_error;national_below_basic;national_basic;national_proficient;national_advanced
Dibang Valley;Arunachal Pradesh;1210;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1210;12;language;58.293064;3.455927;10.247154;52.610386;32.018883;5.123577;49.97695;0.2669139;26.378489;39.189243;26.963566;7.4687004;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Dibang Valley;Arunachal Pradesh;1210;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1210;12;math;33.970425;2.592872;52.36046;37.64232;9.997223;0;36.37976;0.17274323;42.03876;46.641407;9.91234;1.4074935;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Dibang Valley;Arunachal Pradesh;1210;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1210;12;language;60.89816;4.43;14.42847;29.380733;40.428696;15.762102;55.51568;0.26;21.068415;40.443733;22.42438;16.063473;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Dibang Valley;Arunachal Pradesh;1210;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1210;12;math;37.877113;2.63;22.683044;34.56487;42.752087;0;31.80331;0.14;29.783648;54.812424;13.809771;1.594157;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Dibang Valley;Arunachal Pradesh;1210;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1210;12;sci;37.186733;3.3;45.421124;32.867634;21.711245;0;40.14999;0.18;35.38706;38.678074;20.663815;5.2710524;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Dibang Valley;Arunachal Pradesh;1210;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1210;12;sst;33.93936;2.63;54.64864;35.002235;9.08235;1.2667738;37.717823;0.16;39.491837;46.062798;10.49965;3.9457157;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Dibang Valley;Arunachal Pradesh;1210;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1210;12;eng;53.71018;3.72;3.4331522;11.59878;57.9939;26.974167;53.81402;0.34;12.459837;10.312008;41.460564;35.76759;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Dibang Valley;Arunachal Pradesh;1210;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1210;12;math;28.984535;1.94;36.610542;54.50318;8.886276;0;27.679502;0.16;36.269325;52.709152;10.416973;0.6045492;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Dibang Valley;Arunachal Pradesh;1210;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1210;12;mil;39.301586;2.87;56.715973;38.994907;4.2891192;0;34.87639;0.22;72.96985;21.00977;5.904535;0.11584505;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Dibang Valley;Arunachal Pradesh;1210;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1210;12;sci;29.571754;1.95;89.70215;10.297851;0;0;35.568672;0.19;70.91831;21.432035;7.4328895;0.21676424;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Dibang Valley;Arunachal Pradesh;1210;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1210;12;sst;45.020332;3.13;39.617203;36.571323;19.877184;3.934288;40.206215;0.23;53.090454;28.386942;16.397732;2.1248732;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Lohit;Arunachal Pradesh;1211;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1211;12;evs;42.005337;1.2;45.564198;31.980902;17.587317;4.867585;47.13697;0.24;34.160614;40.497253;20.031624;5.3105097;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Lohit;Arunachal Pradesh;1211;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1211;12;language;43.120438;1.27;59.464443;20.058306;13.384055;7.093196;50.708313;0.27;46.03808;30.083584;17.60418;6.274159;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Lohit;Arunachal Pradesh;1211;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1211;12;math;39.26835;1.11;50.44313;32.362755;13.455066;3.7390487;44.05434;0.23;39.337315;40.96757;16.121027;3.5740876;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Lohit;Arunachal Pradesh;1211;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1211;12;evs;42.620422;0.9003971;44.277256;31.872566;21.086063;2.764115;42.92769;0.1977098;40.434666;38.915867;18.49964;2.1498299;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Lohit;Arunachal Pradesh;1211;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1211;12;language;49.210606;1.1831121;27.943922;39.346745;25.879156;6.8301754;49.97695;0.2669139;26.378489;39.189243;26.963566;7.4687004;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Lohit;Arunachal Pradesh;1211;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1211;12;math;34.51476;0.76842934;48.689808;42.709568;6.368366;2.2322593;36.37976;0.17274323;42.03876;46.641407;9.91234;1.4074935;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Lohit;Arunachal Pradesh;1211;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1211;12;language;49.252728;1.25;28.463486;45.94133;13.602321;11.992864;55.51568;0.26;21.068415;40.443733;22.42438;16.063473;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Lohit;Arunachal Pradesh;1211;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1211;12;math;28.62677;0.57;36.265884;54.59563;7.7176733;1.420813;31.80331;0.14;29.783648;54.812424;13.809771;1.594157;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Lohit;Arunachal Pradesh;1211;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1211;12;sci;37.50931;0.8;41.512638;37.742832;16.99258;3.7519503;40.14999;0.18;35.38706;38.678074;20.663815;5.2710524;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Lohit;Arunachal Pradesh;1211;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1211;12;sst;35.413105;0.75;46.891655;41.34076;7.8477163;3.9198706;37.717823;0.16;39.491837;46.062798;10.49965;3.9457157;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Lohit;Arunachal Pradesh;1211;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1211;12;eng;43.92114;1.78;21.584291;11.815969;51.595562;15.004178;53.81402;0.34;12.459837;10.312008;41.460564;35.76759;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Lohit;Arunachal Pradesh;1211;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1211;12;math;26.287937;0.9;39.630013;54.632404;5.1028;0.6347819;27.679502;0.16;36.269325;52.709152;10.416973;0.6045492;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Lohit;Arunachal Pradesh;1211;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1211;12;mil;33.646355;1.08;73.31394;22.341354;4.3447013;0;34.87639;0.22;72.96985;21.00977;5.904535;0.11584505;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Lohit;Arunachal Pradesh;1211;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1211;12;sci;31.121199;0.98;81.68095;14.603988;3.7150655;0;35.568672;0.19;70.91831;21.432035;7.4328895;0.21676424;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Lohit;Arunachal Pradesh;1211;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1211;12;sst;32.08539;1.33;72.57672;18.930758;8.38435;0.108170785;40.206215;0.23;53.090454;28.386942;16.397732;2.1248732;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Changlang;Arunachal Pradesh;1212;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1212;12;evs;48.267845;0.96;34.609257;38.429794;20.690172;6.2707734;47.13697;0.24;34.160614;40.497253;20.031624;5.3105097;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Changlang;Arunachal Pradesh;1212;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1212;12;language;49.628876;1.08;47.053864;31.048485;16.623224;5.2744274;50.708313;0.27;46.03808;30.083584;17.60418;6.274159;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Changlang;Arunachal Pradesh;1212;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1212;12;math;43.193516;0.87;40.579346;41.594948;13.864315;3.9613914;44.05434;0.23;39.337315;40.96757;16.121027;3.5740876;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Changlang;Arunachal Pradesh;1212;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1212;12;evs;38.117985;0.7527707;50.663837;37.15301;10.34259;1.8405614;42.92769;0.1977098;40.434666;38.915867;18.49964;2.1498299;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Changlang;Arunachal Pradesh;1212;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1212;12;language;43.333294;1.0521697;35.773346;39.890953;19.034395;5.3013053;49.97695;0.2669139;26.378489;39.189243;26.963566;7.4687004;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Changlang;Arunachal Pradesh;1212;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1212;12;math;31.594896;0.61637473;53.730415;41.692463;4.577124;0;36.37976;0.17274323;42.03876;46.641407;9.91234;1.4074935;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Changlang;Arunachal Pradesh;1212;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1212;12;language;45.36293;0.91;35.496254;40.729687;19.380774;4.3932858;55.51568;0.26;21.068415;40.443733;22.42438;16.063473;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Changlang;Arunachal Pradesh;1212;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1212;12;math;26.58695;0.4;44.750534;50.639385;4.610083;0;31.80331;0.14;29.783648;54.812424;13.809771;1.594157;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Changlang;Arunachal Pradesh;1212;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1212;12;sci;34.3673;0.54;51.94382;32.900772;14.202405;0.95300347;40.14999;0.18;35.38706;38.678074;20.663815;5.2710524;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Changlang;Arunachal Pradesh;1212;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1212;12;sst;32.409542;0.54;53.240288;41.190872;4.10551;1.4633307;37.717823;0.16;39.491837;46.062798;10.49965;3.9457157;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Changlang;Arunachal Pradesh;1212;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1212;12;eng;49.970974;1.03;16.894947;12.731865;37.33126;33.041927;53.81402;0.34;12.459837;10.312008;41.460564;35.76759;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Changlang;Arunachal Pradesh;1212;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1212;12;math;27.322552;0.47;35.57182;51.28062;13.147561;0;27.679502;0.16;36.269325;52.709152;10.416973;0.6045492;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Changlang;Arunachal Pradesh;1212;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1212;12;mil;31.85917;0.66;78.4099;17.950926;3.6391735;0;34.87639;0.22;72.96985;21.00977;5.904535;0.11584505;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Changlang;Arunachal Pradesh;1212;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1212;12;sci;33.05714;0.58;80.37856;16.153982;3.3783672;0.089084126;35.568672;0.19;70.91831;21.432035;7.4328895;0.21676424;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Changlang;Arunachal Pradesh;1212;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1212;12;sst;38.162216;0.68;58.158974;19.917645;21.872087;0.051296923;40.206215;0.23;53.090454;28.386942;16.397732;2.1248732;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Tirap;Arunachal Pradesh;1213;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1213;12;evs;46.749863;1.1;33.49739;41.97468;21.173985;3.3539412;47.13697;0.24;34.160614;40.497253;20.031624;5.3105097;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Tirap;Arunachal Pradesh;1213;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1213;12;language;49.04356;1.27;46.918007;30.9049;14.89491;7.282183;50.708313;0.27;46.03808;30.083584;17.60418;6.274159;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Tirap;Arunachal Pradesh;1213;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1213;12;math;42.25358;1;41.97368;43.10656;11.418486;3.501277;44.05434;0.23;39.337315;40.96757;16.121027;3.5740876;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Tirap;Arunachal Pradesh;1213;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1213;12;evs;43.263203;0.992405;37.895393;41.504837;17.059332;3.540436;42.92769;0.1977098;40.434666;38.915867;18.49964;2.1498299;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Tirap;Arunachal Pradesh;1213;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1213;12;language;52.969067;1.4090246;25.294262;38.020607;25.439627;11.245503;49.97695;0.2669139;26.378489;39.189243;26.963566;7.4687004;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Tirap;Arunachal Pradesh;1213;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1213;12;math;35.2836;0.8163373;48.129635;41.65108;9.555826;0.66345876;36.37976;0.17274323;42.03876;46.641407;9.91234;1.4074935;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Tirap;Arunachal Pradesh;1213;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1213;12;language;53.31606;1.25;25.322075;41.023285;17.344095;16.310543;55.51568;0.26;21.068415;40.443733;22.42438;16.063473;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Tirap;Arunachal Pradesh;1213;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1213;12;math;31.202536;0.67;28.709381;59.035862;11.466668;0.7880904;31.80331;0.14;29.783648;54.812424;13.809771;1.594157;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Tirap;Arunachal Pradesh;1213;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1213;12;sci;39.258804;0.85;35.759037;39.641804;18.96251;5.6366477;40.14999;0.18;35.38706;38.678074;20.663815;5.2710524;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Tirap;Arunachal Pradesh;1213;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1213;12;sst;37.623726;0.78;40.05498;47.087643;10.271331;2.586045;37.717823;0.16;39.491837;46.062798;10.49965;3.9457157;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Tirap;Arunachal Pradesh;1213;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1213;12;eng;52.37717;1.53;11.417589;12.717685;45.36151;30.503216;53.81402;0.34;12.459837;10.312008;41.460564;35.76759;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Tirap;Arunachal Pradesh;1213;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1213;12;math;26.28281;0.91;41.250122;50.263645;8.1164055;0.36982638;27.679502;0.16;36.269325;52.709152;10.416973;0.6045492;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Tirap;Arunachal Pradesh;1213;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1213;12;mil;31.49729;0.98;82.10688;14.049297;3.8438203;0;34.87639;0.22;72.96985;21.00977;5.904535;0.11584505;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Tirap;Arunachal Pradesh;1213;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1213;12;sci;35.082363;0.88;75.063286;20.15309;4.5942483;0.1893795;35.568672;0.19;70.91831;21.432035;7.4328895;0.21676424;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Tirap;Arunachal Pradesh;1213;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1213;12;sst;34.21091;1.01;70.772575;21.337074;7.520278;0.3700744;40.206215;0.23;53.090454;28.386942;16.397732;2.1248732;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Kurung Kumey;Arunachal Pradesh;1214;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1214;12;evs;49.875782;1.27;31.320427;35.69669;29.367313;3.6155703;47.13697;0.24;34.160614;40.497253;20.031624;5.3105097;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Kurung Kumey;Arunachal Pradesh;1214;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1214;12;language;53.40096;1.44;40.368935;32.750378;21.191751;5.688938;50.708313;0.27;46.03808;30.083584;17.60418;6.274159;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Kurung Kumey;Arunachal Pradesh;1214;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1214;12;math;44.907757;1.14;36.797436;42.727196;17.17174;3.3036304;44.05434;0.23;39.337315;40.96757;16.121027;3.5740876;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Kurung Kumey;Arunachal Pradesh;1214;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1214;12;evs;42.09654;1.1791075;40.92721;41.982952;15.085842;2.0039954;42.92769;0.1977098;40.434666;38.915867;18.49964;2.1498299;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Kurung Kumey;Arunachal Pradesh;1214;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1214;12;language;52.05414;1.6058154;21.105438;44.15961;25.290213;9.444737;49.97695;0.2669139;26.378489;39.189243;26.963566;7.4687004;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Kurung Kumey;Arunachal Pradesh;1214;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1214;12;math;35.23347;0.99787796;44.654015;44.254208;11.091779;0;36.37976;0.17274323;42.03876;46.641407;9.91234;1.4074935;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Kurung Kumey;Arunachal Pradesh;1214;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1214;12;language;47.03287;1.69;27.719109;48.40864;20.565342;3.306907;55.51568;0.26;21.068415;40.443733;22.42438;16.063473;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Kurung Kumey;Arunachal Pradesh;1214;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1214;12;math;28.820839;0.78;33.776962;61.058136;4.480656;0.68424505;31.80331;0.14;29.783648;54.812424;13.809771;1.594157;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Kurung Kumey;Arunachal Pradesh;1214;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1214;12;sci;34.425655;0.93;45.6968;44.22;8.513535;1.5696623;40.14999;0.18;35.38706;38.678074;20.663815;5.2710524;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Kurung Kumey;Arunachal Pradesh;1214;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1214;12;sst;35.970085;1.07;39.177032;53.292225;6.075892;1.4548537;37.717823;0.16;39.491837;46.062798;10.49965;3.9457157;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Kurung Kumey;Arunachal Pradesh;1214;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1214;12;eng;50.45536;3.02;10.411097;13.735043;48.498653;27.35521;53.81402;0.34;12.459837;10.312008;41.460564;35.76759;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Kurung Kumey;Arunachal Pradesh;1214;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1214;12;math;26.82698;1.17;37.478054;55.83071;6.6912355;0;27.679502;0.16;36.269325;52.709152;10.416973;0.6045492;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Kurung Kumey;Arunachal Pradesh;1214;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1214;12;mil;34.46708;1.77;75.13538;24.864616;0;0;34.87639;0.22;72.96985;21.00977;5.904535;0.11584505;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Kurung Kumey;Arunachal Pradesh;1214;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1214;12;sci;32.35712;1.58;89.11115;10.888849;0;0;35.568672;0.19;70.91831;21.432035;7.4328895;0.21676424;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Kurung Kumey;Arunachal Pradesh;1214;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1214;12;sst;35.39752;2.01;53.20581;37.67531;9.118885;0;40.206215;0.23;53.090454;28.386942;16.397732;2.1248732;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Lower Dibang Valley;Arunachal Pradesh;1215;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1215;12;evs;45.672703;1.05;33.411095;46.21102;17.3984;2.9794867;47.13697;0.24;34.160614;40.497253;20.031624;5.3105097;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Lower Dibang Valley;Arunachal Pradesh;1215;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1215;12;language;51.351055;1.24;43.657967;36.180958;15.620588;4.5404882;50.708313;0.27;46.03808;30.083584;17.60418;6.274159;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Lower Dibang Valley;Arunachal Pradesh;1215;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1215;12;math;41.539825;0.91;38.981987;48.893654;11.079978;1.0443795;44.05434;0.23;39.337315;40.96757;16.121027;3.5740876;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Lower Dibang Valley;Arunachal Pradesh;1215;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1215;12;evs;42.324024;0.82110304;41.589897;36.628277;21.676746;0.10508361;42.92769;0.1977098;40.434666;38.915867;18.49964;2.1498299;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Lower Dibang Valley;Arunachal Pradesh;1215;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1215;12;language;49.471413;1.1435544;26.337729;41.326637;24.220844;8.11479;49.97695;0.2669139;26.378489;39.189243;26.963566;7.4687004;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Lower Dibang Valley;Arunachal Pradesh;1215;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1215;12;math;35.878403;0.6757102;41.27905;50.24328;8.275978;0.20169073;36.37976;0.17274323;42.03876;46.641407;9.91234;1.4074935;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Lower Dibang Valley;Arunachal Pradesh;1215;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1215;12;language;59.531303;1.25;15.91833;36.95757;30.710405;16.413696;55.51568;0.26;21.068415;40.443733;22.42438;16.063473;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Lower Dibang Valley;Arunachal Pradesh;1215;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1215;12;math;32.02656;0.57;21.700052;64.26276;13.441216;0.5959713;31.80331;0.14;29.783648;54.812424;13.809771;1.594157;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Lower Dibang Valley;Arunachal Pradesh;1215;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1215;12;sci;40.422947;0.72;26.476189;46.967216;24.374876;2.181718;40.14999;0.18;35.38706;38.678074;20.663815;5.2710524;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Lower Dibang Valley;Arunachal Pradesh;1215;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1215;12;sst;39.134064;0.7;32.018818;54.49779;12.357269;1.1261218;37.717823;0.16;39.491837;46.062798;10.49965;3.9457157;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Lower Dibang Valley;Arunachal Pradesh;1215;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1215;12;eng;60.497513;1.59;6.2312717;6.829114;37.271194;49.66842;53.81402;0.34;12.459837;10.312008;41.460564;35.76759;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Lower Dibang Valley;Arunachal Pradesh;1215;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1215;12;math;27.300838;0.78;49.30869;38.684025;11.145441;0.8618433;27.679502;0.16;36.269325;52.709152;10.416973;0.6045492;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Lower Dibang Valley;Arunachal Pradesh;1215;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1215;12;mil;40.112522;1.07;57.965916;32.279064;9.755022;0;34.87639;0.22;72.96985;21.00977;5.904535;0.11584505;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Lower Dibang Valley;Arunachal Pradesh;1215;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1215;12;sci;37.993534;0.92;64.810745;22.730255;10.740612;1.7183877;35.568672;0.19;70.91831;21.432035;7.4328895;0.21676424;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Lower Dibang Valley;Arunachal Pradesh;1215;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1215;12;sst;42.368977;1.09;48.846138;30.78705;15.911615;4.4551954;40.206215;0.23;53.090454;28.386942;16.397732;2.1248732;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Anjaw;Arunachal Pradesh;1216;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1216;12;evs;70.63244;1.93;9.974035;19.270771;50.79552;19.959673;47.13697;0.24;34.160614;40.497253;20.031624;5.3105097;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Anjaw;Arunachal Pradesh;1216;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1216;12;language;74.16873;2.21;9.49722;25.315228;62.02724;3.16031;50.708313;0.27;46.03808;30.083584;17.60418;6.274159;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Anjaw;Arunachal Pradesh;1216;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1216;12;math;68.91347;1.87;10.459658;27.876152;43.162926;18.501265;44.05434;0.23;39.337315;40.96757;16.121027;3.5740876;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Anjaw;Arunachal Pradesh;1216;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1216;12;evs;45.427067;1.306334;29.639582;51.501923;17.81187;1.0466268;42.92769;0.1977098;40.434666;38.915867;18.49964;2.1498299;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Anjaw;Arunachal Pradesh;1216;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1216;12;language;56.84591;2.009347;21.340399;35.033348;36.59595;7.0303044;49.97695;0.2669139;26.378489;39.189243;26.963566;7.4687004;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Anjaw;Arunachal Pradesh;1216;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1216;12;math;36.487022;1.0853782;36.12501;57.720142;6.1548457;0;36.37976;0.17274323;42.03876;46.641407;9.91234;1.4074935;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Anjaw;Arunachal Pradesh;1216;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1216;12;language;47.785378;2.05;26.09135;54.55192;13.534836;5.821891;55.51568;0.26;21.068415;40.443733;22.42438;16.063473;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Anjaw;Arunachal Pradesh;1216;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1216;12;math;31.38868;1.44;35.797123;47.059177;15.486943;1.6567577;31.80331;0.14;29.783648;54.812424;13.809771;1.594157;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Anjaw;Arunachal Pradesh;1216;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1216;12;sci;36.583576;1.66;42.748283;38.61583;15.140201;3.4956875;40.14999;0.18;35.38706;38.678074;20.663815;5.2710524;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
