district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;central_govt;central_govt_basic_and_below_basic;central_govt_proficient_and_advance;govt;govt_aided;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;govt_basic_and_below_basic;govt_proficient_and_advance;private;private_basic_and_below_basic;private_proficient_and_advance
East Jaintia Hills;Meghalaya;1709;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1709;17;sci;41.666668;78.57143;21.428572;32.798653;29.623863;92.33451;7.6654906;88.54406;11.455938;41.29841;70.58211;29.417892
East Jaintia Hills;Meghalaya;1709;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1709;17;sst;36.88889;100;0;34.42265;29.276695;93.99866;6.001344;87.81992;12.180077;40.35423;79.16964;20.830362
East Jaintia Hills;Meghalaya;1709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1709;17;eng;0;0;0;34.34265;36.09265729;49.07709751;50.92290249;53.985508;46.014492;42.00136;40.80463;59.19537
East Jaintia Hills;Meghalaya;1709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1709;17;math;0;0;0;24.431011;27.10097262;94.20241375;5.797586252;83.695656;16.304348;27.729065;92.40519;7.5948105
East Jaintia Hills;Meghalaya;1709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1709;17;mil;0;0;0;17.124102;24.15937441;100;0;100;0;32.753532;97.06562;2.9343796
East Jaintia Hills;Meghalaya;1709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1709;17;sci;0;0;0;30.711699;30.20035856;99.74025974;0.25974026;90.21739;9.782609;35.61164;92.63972;7.3602796
East Jaintia Hills;Meghalaya;1709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1709;17;sst;0;0;0;27.99644;29.81080786;97.97907112;2.020928884;100;0;32.97729;93.88833;6.11167
South West Khasi Hills;Meghalaya;1710;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1710;17;evs;0;0;0;47.4859;46.702892;71.45695;28.54305;72.69208;27.307922;44.538784;73.57574;26.424263
South West Khasi Hills;Meghalaya;1710;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1710;17;language;0;0;0;48.2637;50.33906;73.49814;26.501862;78.17156;21.82844;46.067757;80.0695;19.930494
South West Khasi Hills;Meghalaya;1710;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1710;17;math;0;0;0;41.2456;43.551876;77.34273;22.657274;79.49883;20.501163;40.79405;81.841736;18.158266
South West Khasi Hills;Meghalaya;1710;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;evs;0;0;0;35.526302;35.63743;88.493355;11.506642;86.723755;13.276248;39.773037;78.88311;21.11689
South West Khasi Hills;Meghalaya;1710;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;language;0;0;0;41.71469;45.502544;74.942276;25.057728;79.471695;20.528303;48.39274;75.14671;24.85329
South West Khasi Hills;Meghalaya;1710;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;math;0;0;0;31.270945;32.052486;88.6669;11.333098;92.24606;7.753935;37.10671;84.710175;15.289823
South West Khasi Hills;Meghalaya;1710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;language;0;0;0;33.48831;39.1658;91.52019;8.47981;91.01862;8.981379;41.42857;86.31961;13.6803875
South West Khasi Hills;Meghalaya;1710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;math;0;0;0;27.901602;27.012398;94.14362;5.8563795;89.62963;10.37037;37.767857;70.08929;29.910715
South West Khasi Hills;Meghalaya;1710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;sci;0;0;0;31.638834;32.0313;92.762764;7.2372327;92.267914;7.7320886;36.9475;74.17583;25.824175
South West Khasi Hills;Meghalaya;1710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;sst;0;0;0;31.745615;32.27536;91.99381;8.00619;93.19707;6.8029346;37.137897;76.25;23.75
South West Khasi Hills;Meghalaya;1710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1710;17;eng;0;0;0;41.94862;40.25827752;44.2023671;55.7976329;31.798246;68.20175;34.634922;52.05355;47.94645
South West Khasi Hills;Meghalaya;1710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1710;17;math;0;0;0;23.486841;26.67525895;91.03827899;8.96172101;94.95614;5.0438595;24.33479;96.71763;3.2823741
South West Khasi Hills;Meghalaya;1710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1710;17;mil;0;0;0;21.143726;24.2104142;100;0;100;0;20.274;100;0
South West Khasi Hills;Meghalaya;1710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1710;17;sci;0;0;0;28.442982;31.28956121;99.49240368;0.50759632;100;0;29.139967;98.696945;1.3030529
South West Khasi Hills;Meghalaya;1710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1710;17;sst;0;0;0;35.485588;33.85671083;90.15986342;9.840136582;100;0;30.666912;95.911;4.088996
South West Garo Hills;Meghalaya;1711;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1711;17;evs;0;0;0;51.777473;34.282505;87.04893;12.951074;60.39591;39.60409;35.782196;85.15387;14.846131
South West Garo Hills;Meghalaya;1711;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1711;17;language;0;0;0;56.509487;33.801067;91.69114;8.30886;63.829453;36.170547;38.223248;85.901955;14.098048
South West Garo Hills;Meghalaya;1711;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1711;17;math;0;0;0;48.232964;33.65897;87.19833;12.80167;65.58352;34.41648;33.91711;89.94919;10.050809
South West Garo Hills;Meghalaya;1711;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;evs;0;0;0;42.116344;39.725925;79.895546;20.104454;80.62326;19.376738;38.451767;79.715195;20.284801
South West Garo Hills;Meghalaya;1711;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;language;0;0;0;48.57955;38.701168;80.80766;19.192335;67.176125;32.82388;42.70056;75.122765;24.877234
South West Garo Hills;Meghalaya;1711;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;math;0;0;0;35.374184;31.543858;91.19639;8.803615;89.15162;10.848384;34.869995;83.833206;16.166794
South West Garo Hills;Meghalaya;1711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;language;50;73.333336;26.666666;30.901243;32.071095;96.27707;3.722932;96.54708;3.452918;36.460957;90.72099;9.279009
South West Garo Hills;Meghalaya;1711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;math;31.904762;71.42857;28.571428;25.819168;26.513927;95.23201;4.7679915;97.7761;2.2239006;29.957228;92.43267;7.5673304
South West Garo Hills;Meghalaya;1711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;sci;30.416666;100;0;28.312317;27.698858;97.36549;2.6345034;94.83896;5.161043;30.927662;91.23529;8.764706
South West Garo Hills;Meghalaya;1711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;sst;34;73.333336;26.666666;28.333366;28.58842;98.550415;1.4495873;96.98333;3.0166721;31.054605;98.43137;1.5686275
South West Garo Hills;Meghalaya;1711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1711;17;eng;68.333336;0;100;29.39853;28.43099088;73.71366914;26.28633086;77.74678;22.25322;32.645653;58.329834;41.670166
South West Garo Hills;Meghalaya;1711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1711;17;math;29.52381;91.666664;8.333333;26.715715;25.96056198;92.39641827;7.603581727;88.98426;11.015737;24.857548;96.26369;3.7363114
South West Garo Hills;Meghalaya;1711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1711;17;mil;30.238094;100;0;25.158047;24.23735509;100;0;100;0;27.227283;100;0
South West Garo Hills;Meghalaya;1711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1711;17;sci;45.47619;91.666664;8.333333;25.735744;27.90050854;100;0;100;0;27.043962;99.79141;0.20858683
South West Garo Hills;Meghalaya;1711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1711;17;sst;40.714287;83.333336;16.666666;25.822195;27.90058945;100;0;100;0;28.660574;96.50799;3.492009
Senapati;Manipur;1401;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1401;14;evs;74.608604;24.132029;75.86797;66.91161;68.861115;42.083332;57.916668;36.839226;63.160774;67.48856;42.245953;57.754047
Senapati;Manipur;1401;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1401;14;language;79.13006;30.982347;69.017654;71.92929;69.22222;46.25;53.75;47.838806;52.161194;73.42577;42.81641;57.18359
Senapati;Manipur;1401;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1401;14;math;69.86993;33.220467;66.77953;63.696278;73.30882;10.416667;89.583336;38.377525;61.622475;62.042942;52.43893;47.56107
Senapati;Manipur;1401;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;evs;65.43965;35.746582;64.25342;49.860657;67.48201;26.905611;73.09439;56.736454;43.263546;62.665134;46.534676;53.465324
Senapati;Manipur;1401;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;language;75.83787;21.19251;78.80749;67.16671;78.02903;15.998218;84.001785;35.181797;64.81821;71.343544;33.479187;66.52081
Senapati;Manipur;1401;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;math;59.80384;46.731777;53.268223;38.18904;55.59293;60.17475;39.82525;89.53202;10.46798;55.476208;57.023952;42.976048
Senapati;Manipur;1401;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;language;59.588753;52.766777;47.233223;52.72117;53.913044;65.21739;34.782608;74.23141;25.768595;58.83467;58.236668;41.763332
Senapati;Manipur;1401;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;math;30.209965;92.48711;7.5128903;31.51242;26.231884;93.478264;6.521739;86.36746;13.632534;31.018486;85.06475;14.935252
Senapati;Manipur;1401;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;sci;44.22505;67.946754;32.05325;40.317112;28.454105;86.95652;13.043478;69.29039;30.70961;39.551098;77.5818;22.418194
Senapati;Manipur;1401;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;sst;40.30975;84.795456;15.204541;40.360424;31.15942;86.95652;13.043478;76.801025;23.198973;41.76717;78.043465;21.956535
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;eng;57.707607;0.58987033;99.41013;47.762463;0;0;0;26.920078;73.079926;55.83054;11.672716;88.327286
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;math;28.38725;88.59108;11.408923;28.008879;0;0;0;92.881355;7.118644;30.646494;83.89593;16.104074
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;mil;30.205568;100;0;20.416243;0;0;0;100;0;27.888382;100;0
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;sci;32.371487;100;0;33.416615;0;0;0;93.776825;6.223176;34.741318;94.4022;5.597803
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;sst;38.91541;84.22717;15.772831;37.1479;0;0;0;85.4621;14.537903;38.76909;88.609;11.391002
Tamenglong;Manipur;1402;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1402;14;evs;62.943954;40.005142;59.994858;53.989338;65.68667;46;54;59.300667;40.699333;62.573067;47.302322;52.697678
Tamenglong;Manipur;1402;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1402;14;language;70.14078;45.372723;54.627277;60.519897;71.32074;44.58889;55.41111;61.49103;38.50897;66.11799;49.468628;50.531372
Tamenglong;Manipur;1402;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1402;14;math;58.878414;47.60306;52.39694;49.370235;67.32745;32.488888;67.51111;64.60701;35.39299;59.501915;53.53233;46.46767
Tamenglong;Manipur;1402;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;evs;49.08033;75.93293;24.067072;49.897984;51.851852;53.333332;46.666668;67.9704;32.029602;44.08831;79.24996;20.750034
Tamenglong;Manipur;1402;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;language;52.802402;62.26051;37.73949;55.037434;62.444443;43.333332;56.666668;54.63814;45.36186;54.166058;59.972717;40.027283
Tamenglong;Manipur;1402;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;math;38.63508;82.63415;17.365856;37.575455;43;80;20;87.8949;12.105105;38.21742;86.8005;13.199498
Tamenglong;Manipur;1402;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;language;58.93303;49.367912;50.632088;41.430874;0;0;0;81.579216;18.420786;54.706978;68.31994;31.680061
Tamenglong;Manipur;1402;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;math;30.057972;88.26087;11.73913;24.288849;0;0;0;95.04747;4.9525294;30.05508;90.84517;9.154827
Tamenglong;Manipur;1402;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;sci;40.64395;71.32126;28.678743;31.141222;0;0;0;87.6652;12.334802;36.723293;81.699814;18.300188
Tamenglong;Manipur;1402;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;sst;37.04865;100;0;29.060762;0;0;0;95.09428;4.9057207;34.516582;95.65633;4.343676
Tamenglong;Manipur;1402;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1402;14;eng;59.587063;15.522388;84.477615;34.641254;0;0;0;57.099194;42.900806;49.976547;26.430534;73.569466
Tamenglong;Manipur;1402;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1402;14;math;34.225304;75.49751;24.502487;23.977474;0;0;0;98.72151;1.278488;27.881157;90.03396;9.96604
Tamenglong;Manipur;1402;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1402;14;mil;30;100;0;22.155087;0;0;0;100;0;24.295265;100;0
Tamenglong;Manipur;1402;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1402;14;sci;33.081024;100;0;28.999434;0;0;0;100;0;33.432278;100;0
Tamenglong;Manipur;1402;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1402;14;sst;42.76759;69.402985;30.597015;30.290482;0;0;0;95.71984;4.2801557;38.60839;87.156425;12.843578
Churachandpur;Manipur;1403;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1403;14;evs;54.44301;63.5732;36.4268;66.276566;72.28316;27.58104;72.41896;46.485374;53.514626;56.618824;61.211407;38.788593
Churachandpur;Manipur;1403;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1403;14;language;56.28666;70.29674;29.703266;70.31774;78.06767;39.329906;60.670094;50.564346;49.435654;60.24654;70.723885;29.276114
Churachandpur;Manipur;1403;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1403;14;math;49.29426;73.96041;26.039593;63.869064;68.49712;44.424603;55.575397;42.35367;57.64633;50.89071;71.30354;28.696457
Churachandpur;Manipur;1403;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;evs;41.41489;76.52462;23.47538;45.875393;58.026394;48.059696;51.940304;75.22115;24.778849;47.005013;74.63659;25.363415
Churachandpur;Manipur;1403;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;language;49.841335;67.97757;32.022434;51.776245;68.71324;37.618225;62.381775;58.77032;41.22968;60.673912;48.239063;51.760937
Churachandpur;Manipur;1403;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;math;35.88646;88.44428;11.5557165;36.216053;53.075237;56.794365;43.205635;90.053314;9.946685;39.58481;89.368164;10.631837
Churachandpur;Manipur;1403;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;language;64.32756;51.22079;48.77921;47.058365;53.379097;73.207436;26.792566;75.86362;24.136381;68.1359;34.356644;65.64336
Churachandpur;Manipur;1403;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;math;32.028355;84.70047;15.29953;35.686966;30.28513;90.21283;9.78717;77.34026;22.659739;33.983;76.473175;23.526827
Churachandpur;Manipur;1403;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;sci;48.656364;46.42625;53.57375;35.333412;35.577682;87.07605;12.923946;86.70465;13.295346;45.772858;59.27419;40.72581
Churachandpur;Manipur;1403;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1403;14;sst;36.262955;84.43324;15.566757;37.024994;37.532887;88.03357;11.966427;86.79361;13.206394;42.876556;80.91922;19.080778
Churachandpur;Manipur;1403;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1403;14;eng;58.349205;13.333333;86.666664;42.324665;53.4047434;7.77000777;92.22999223;32.52041;67.47959;63.899868;6.482242;93.51776
Churachandpur;Manipur;1403;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1403;14;math;30.603174;88.333336;11.666667;26.792511;30.07733008;89.45868946;10.54131054;90.987564;9.012436;28.36851;91.38784;8.612162
Churachandpur;Manipur;1403;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1403;14;mil;29.63492;100;0;23.751053;37.18069068;79.73914775;20.26085225;100;0;28.359629;98.92867;1.0713309
Churachandpur;Manipur;1403;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1403;14;sci;38.47619;80.74074;19.25926;33.1349;34.45868946;100;0;99.38551;0.61448425;36.39793;97.253784;2.746212
Churachandpur;Manipur;1403;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1403;14;sst;52.039684;64.72222;35.27778;32.944534;41.55215155;88.04066304;11.95933696;95.43361;4.5663877;43.984573;76.27004;23.729958
Bishnupur;Manipur;1404;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1404;14;evs;0;0;0;52.487072;60.501297;49.1635;50.8365;60.60993;39.39007;58.33566;52.85074;47.14926
Bishnupur;Manipur;1404;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1404;14;language;0;0;0;54.645275;65.10468;60.32237;39.67763;69.12875;30.871243;57.772152;63.101505;36.898495
Bishnupur;Manipur;1404;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1404;14;math;0;0;0;51.324482;64.110886;41.045944;58.954056;62.592564;37.407436;56.900414;54.09838;45.90162
Bishnupur;Manipur;1404;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;evs;0;0;0;43.91284;53.744293;66.10775;33.892246;75.85045;24.149548;44.04751;78.158226;21.841776
Bishnupur;Manipur;1404;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;language;0;0;0;45.28823;54.969456;60.077965;39.922035;75.286255;24.713747;56.19198;57.623653;42.376347
Bishnupur;Manipur;1404;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;math;0;0;0;40.1412;51.390728;61.7504;38.2496;77.73918;22.260818;41.212772;81.13959;18.86041
Bishnupur;Manipur;1404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;language;72.888885;33.333332;66.666664;38.43427;45.52511;80.36272;19.637285;87.30317;12.696831;54.812553;63.237495;36.762505
Bishnupur;Manipur;1404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;math;52.307693;15.384615;84.61539;29.632122;34.696968;70.65434;29.345654;90.78815;9.21185;34.411827;79.85525;20.144753
Bishnupur;Manipur;1404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;sci;44.583332;56.25;43.75;34.52467;36.77778;81.002335;18.99767;82.56438;17.435621;38.99825;77.49192;22.508081
Bishnupur;Manipur;1404;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1404;14;sst;40.95238;78.57143;21.428572;34.10579;40.08015;78.94029;21.05971;86.78496;13.21504;34.932213;89.107216;10.892785
Bishnupur;Manipur;1404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1404;14;eng;72.85714;0;100;32.752113;36.89825938;46.09722222;53.90277778;66.6779;33.322094;48.71183;33.964924;66.03507
Bishnupur;Manipur;1404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1404;14;math;43.809525;41.666668;58.333332;27.677162;26.08579545;97.625;2.375;87.171715;12.828282;29.809652;86.49031;13.509686
Bishnupur;Manipur;1404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1404;14;mil;40.95238;75;25;26.649538;26.44358974;100;0;100;0;26.241632;100;0
Bishnupur;Manipur;1404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1404;14;sci;58.333332;16.666666;83.333336;26.74503;31.39107143;100;0;98.939926;1.0600706;35.79196;93.40995;6.590052
Bishnupur;Manipur;1404;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1404;14;sst;58.333332;25;75;33.74881;32.71888528;86.875;13.125;88.780304;11.219697;37.000893;89.11258;10.887417
Thoubal;Manipur;1405;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1405;14;evs;0;0;0;56.408493;57.04939;58.299503;41.700497;56.338993;43.661007;58.761986;51.945393;48.054607
Thoubal;Manipur;1405;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1405;14;language;0;0;0;54.11111;59.230095;59.47519;40.52481;66.28479;33.715206;60.733944;56.667995;43.332005
Thoubal;Manipur;1405;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1405;14;math;0;0;0;54.519394;55.104595;59.786274;40.213726;57.562782;42.437218;61.993305;43.631294;56.368706
Thoubal;Manipur;1405;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;evs;0;0;0;60.27794;44.186504;70.15607;29.843933;42.115982;57.884018;49.051434;69.808876;30.191126
Thoubal;Manipur;1405;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;language;0;0;0;65.260826;49.304688;66.759415;33.24058;44.22715;55.77285;56.773727;55.282963;44.717037
Thoubal;Manipur;1405;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;math;0;0;0;59.835846;45.53348;72.287315;27.712683;46.6169;53.3831;48.6656;68.563065;31.43694
Thoubal;Manipur;1405;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;language;0;0;0;33.442745;41.926945;88.77434;11.225658;93.67269;6.3273106;52.84186;68.13806;31.861938
Thoubal;Manipur;1405;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;math;0;0;0;30.075108;35.703533;78.11705;21.882952;87.17985;12.82015;42.15692;61.4748;38.5252
Thoubal;Manipur;1405;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;sci;0;0;0;28.412773;32.489117;87.06094;12.939055;94.44476;5.555234;42.580593;65.25629;34.743717
Thoubal;Manipur;1405;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1405;14;sst;0;0;0;30.982237;35.70101;86.62021;13.379791;91.012375;8.987627;39.963337;80.39295;19.60705
Thoubal;Manipur;1405;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1405;14;eng;0;0;0;34.484486;37.31577637;47.64715804;52.35284196;65.20308;34.79692;49.44839;27.536022;72.46398
Thoubal;Manipur;1405;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1405;14;math;0;0;0;30.82489;26.06749713;96.72232529;3.277674706;74.79087;25.209131;33.148937;74.84982;25.150175
Thoubal;Manipur;1405;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1405;14;mil;0;0;0;24.622065;26.084196;100;0;100;0;27.121187;96.11716;3.8828394
Thoubal;Manipur;1405;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1405;14;sci;0;0;0;32.46108;29.52557646;97.21706865;2.782931354;94.47855;5.52145;40.255535;82.7695;17.230501
Thoubal;Manipur;1405;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1405;14;sst;0;0;0;32.00793;31.59467613;97.57763975;2.422360248;92.670944;7.329055;39.208084;84.36429;15.635714
Imphal East;Manipur;1407;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1407;14;evs;53.555557;70;30;60.106216;63.675915;46.09958;53.90042;51.500946;48.499054;56.219196;57.940742;42.059258
Imphal East;Manipur;1407;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1407;14;language;63.77778;70;30;65.30376;72.20471;45.625885;54.374115;53.410694;46.589306;57.635353;70.715004;29.285
Imphal East;Manipur;1407;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1407;14;math;49.69574;75.86207;24.137932;60.815796;64.92436;49.41213;50.58787;55.479485;44.520515;50.977276;69.995056;30.004942
Imphal East;Manipur;1407;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;evs;54.93827;59.25926;40.74074;41.420734;48.8567;58.75805;41.24195;82.51093;17.48907;48.28161;68.97438;31.02562
Imphal East;Manipur;1407;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;language;68.641975;33.333332;66.666664;51.30847;54.512352;56.034573;43.965427;65.206406;34.7936;62.735348;44.79737;55.20263
Imphal East;Manipur;1407;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;math;43.88889;85.18519;14.814815;38.71906;40.738865;76.57938;23.420624;84.92338;15.076626;39.753147;88.354095;11.645901
Imphal East;Manipur;1407;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;language;81.990524;5.6240125;94.375984;37.609898;40.16948;85.181816;14.818182;90.99883;9.001166;68.08953;35.903294;64.0967
Imphal East;Manipur;1407;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;math;63.62912;21.657076;78.342926;28.534294;31.13117;83.9688;16.031197;87.818245;12.181755;41.1302;61.935913;38.064087
Imphal East;Manipur;1407;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;sci;60.337112;14.869668;85.13033;30.893475;33.51715;84.613464;15.386538;92.7111;7.2889056;47.738476;52.80763;47.19237
Imphal East;Manipur;1407;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1407;14;sst;49.037388;61.484993;38.515007;29.815065;32.477535;92.94427;7.0557294;95.79792;4.2020774;44.282883;72.83378;27.166218
Imphal East;Manipur;1407;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1407;14;eng;79.04384;0;100;36.725136;40.64448141;36.28825198;63.71174802;51.222202;48.777798;55.488308;23.506737;76.49326
